id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
plf0rz1bi1,2011-05-27,20110527061344,2011-05-27,-unknown-,31.0,basic,3,en,direct,direct,untracked,Web,iPhone,-unknown-,other
ff6j7iv4ov,2011-05-27,20110527072011,2011-05-27,-unknown-,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
dhkab8fifk,2011-05-27,20110527150742,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
btew74w5d5,2011-05-27,20110527155042,2011-05-28,-unknown-,,basic,0,fr,seo,google,linked,Web,Windows Desktop,Firefox,US
48tpnm1dsn,2011-05-27,20110527163833,2011-09-29,FEMALE,50.0,basic,2,en,sem-non-brand,vast,untracked,Web,Windows Desktop,IE,US
vwqhsn3hde,2011-05-27,20110527165142,2011-05-30,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
pu743c3a7a,2011-05-27,20110527171652,,-unknown-,,facebook,2,en,seo,google,linked,Web,iPhone,Mobile Safari,NDF
073j8r9h1s,2011-05-27,20110527171748,2011-05-28,-unknown-,,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
x4pqu2mmf4,2011-05-27,20110527173000,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
ywa20cpiw5,2011-05-27,20110527182435,2011-05-28,-unknown-,48.0,facebook,3,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US
7j53gmzcdc,2011-05-27,20110527182723,2011-05-27,FEMALE,28.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
7wbv4xi34k,2011-05-27,20110527191909,,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
0k9spn5sxm,2011-05-27,20110527194418,2011-06-10,-unknown-,34.0,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,US
eiuamc6b2d,2011-05-27,20110527194517,2011-06-11,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
4ev9ag652e,2011-05-27,20110527195046,,-unknown-,,basic,0,en,other,craigslist,omg,Web,Mac Desktop,Chrome,NDF
gxin5hvsyv,2011-05-27,20110527201022,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
uef2dyhnd2,2011-05-27,20110527215055,2011-05-27,MALE,27.0,basic,3,en,sem-non-brand,vast,linked,Web,Mac Desktop,Chrome,other
wnycsuepth,2011-05-27,20110527215604,,-unknown-,,facebook,2,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,NDF
nybg26fggs,2011-05-27,20110527225857,,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
d45zlwh85q,2011-05-27,20110527232533,,-unknown-,36.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,NDF
aiodo9m56s,2011-05-28,20110528001919,,-unknown-,,facebook,2,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
1hytqdigmx,2011-05-28,20110528015009,2011-06-02,-unknown-,,basic,6,en,direct,other,untracked,Web,iPad,-unknown-,US
hejnt605pl,2011-05-28,20110528025544,,-unknown-,,facebook,2,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF
8w43m0y2sf,2011-05-28,20110528032526,2011-05-29,-unknown-,,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,US
x0eiss0pgn,2011-05-28,20110528034349,2011-05-28,-unknown-,,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US
rw76ldwfbr,2011-05-28,20110528045010,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
1gdp0rbkmy,2011-05-28,20110528045901,2012-01-26,-unknown-,38.0,facebook,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
ikpqs5r7uw,2011-05-28,20110528055856,,FEMALE,54.0,basic,0,en,sem-non-brand,google,untracked,Web,Android Phone,-unknown-,NDF
ol19xnb6kj,2011-05-28,20110528060249,2011-11-03,FEMALE,55.0,basic,3,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US
uqupwavvg7,2011-05-28,20110528073029,,-unknown-,,basic,2,en,sem-brand,google,linked,Web,iPhone,Mobile Safari,NDF
o5ewqmsvdx,2011-05-28,20110528075406,,FEMALE,38.0,basic,2,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
77fzuo90re,2011-05-28,20110528140716,,FEMALE,56.0,facebook,2,en,other,craigslist,omg,Web,Mac Desktop,Safari,NDF
5jiqfsu2ea,2011-05-28,20110528143218,2011-06-03,-unknown-,,basic,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,DE
1iaiqdro91,2011-05-28,20110528152145,,-unknown-,,basic,3,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
fx78zmfkoq,2011-05-28,20110528165014,2011-06-01,-unknown-,,facebook,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
08ww3vu6ly,2011-05-28,20110528170215,,FEMALE,40.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
q1ozzlg24q,2011-05-28,20110528191354,,FEMALE,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
0xpnrm7qfb,2011-05-28,20110528192513,2011-07-06,MALE,34.0,basic,2,en,content,google,untracked,Web,Windows Desktop,Firefox,other
2zsr6fp5zk,2011-05-28,20110528195635,2011-05-30,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
0me69rg4gb,2011-05-28,20110528200208,2011-05-29,-unknown-,,basic,2,en,sem-brand,google,untracked,Web,Mac Desktop,Firefox,DE
gr6z7btp51,2011-05-28,20110528214545,2011-06-05,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
qgi8ey9qha,2011-05-28,20110528225232,2011-05-31,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,ES
x2uaanhpl4,2011-05-28,20110528231013,,MALE,28.0,basic,2,en,direct,direct,tracked-other,Web,Mac Desktop,Firefox,NDF
897daob5yq,2011-05-28,20110528232114,2011-06-01,-unknown-,25.0,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,ES
3yyvmxudfq,2011-05-29,20110529012017,2011-06-24,MALE,45.0,facebook,2,en,direct,direct,untracked,Web,Other/Unknown,-unknown-,other
y2m7ybqrbx,2011-05-29,20110529014427,2011-06-02,-unknown-,,basic,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Firefox,US
5jp4y6j2zt,2011-05-29,20110529031536,2011-05-29,MALE,33.0,facebook,3,en,other,craigslist,linked,Web,iPhone,Mobile Safari,US
2sx2mh04mq,2011-05-29,20110529033041,2011-06-03,-unknown-,27.0,facebook,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
8kwqdyohz0,2011-05-29,20110529094338,2011-06-01,-unknown-,,facebook,3,en,seo,google,linked,Web,Mac Desktop,Chrome,ES
bwr0hfuf60,2011-05-29,20110529173044,2011-05-29,MALE,54.0,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,US
2ckjml5rli,2011-05-29,20110529181010,2011-05-30,-unknown-,33.0,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
iq0rxxsj44,2011-05-29,20110529182311,2011-10-18,MALE,47.0,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
dz97yj8lgn,2011-05-29,20110529183757,2011-05-30,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
lzf6n5k2jy,2011-05-29,20110529184156,2012-03-09,-unknown-,30.0,basic,2,en,direct,direct,linked,Web,iPhone,Mobile Safari,US
ou8ux5alu5,2011-05-29,20110529190701,,-unknown-,,basic,2,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF
t76p9681t1,2011-05-29,20110529194839,,FEMALE,35.0,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
nkcejb5vhw,2011-05-29,20110529213944,2011-06-03,MALE,72.0,basic,2,en,seo,google,untracked,Web,Mac Desktop,Safari,US
ar3kmc5bb8,2011-05-29,20110529215143,,MALE,26.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
bef4tp0xor,2011-05-29,20110529221931,,-unknown-,,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
i3f355z5rg,2011-05-30,20110530034215,2011-06-07,FEMALE,,basic,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US
js19tnpkw1,2011-05-30,20110530062112,2011-06-25,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
owyirv2mx9,2011-05-30,20110530081033,,MALE,34.0,basic,3,en,content,google,,Web,Other/Unknown,-unknown-,NDF
rz67mww6xu,2011-05-30,20110530090639,2011-05-31,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
j67bdbi2l7,2011-05-30,20110530105511,,FEMALE,27.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
vvsxxou0ya,2011-05-30,20110530141911,2011-06-04,-unknown-,,facebook,2,en,direct,direct,linked,Web,Windows Desktop,IE,FR
gmppha95mf,2011-05-30,20110530145335,2011-05-30,FEMALE,42.0,facebook,3,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,IT
w9arqzbcub,2011-05-30,20110530154030,2011-05-31,FEMALE,25.0,basic,2,en,sem-non-brand,vast,untracked,Web,Mac Desktop,Safari,GB
kf51j1gwhq,2011-05-30,20110530175835,2011-05-30,-unknown-,28.0,facebook,2,en,seo,google,untracked,Web,Windows Desktop,Firefox,US
oimvrjut80,2011-05-30,20110530180659,,-unknown-,,facebook,0,en,direct,direct,omg,Web,iPad,Mobile Safari,NDF
3sk5715bkx,2011-05-30,20110530190112,2011-05-31,MALE,30.0,basic,2,en,other,craigslist,linked,Web,Windows Desktop,Firefox,US
zlk96p77qi,2011-05-30,20110530192755,,-unknown-,,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
bs6na70ehw,2011-05-30,20110530193746,,-unknown-,,facebook,2,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
3bbt18yhew,2011-05-30,20110530195501,,MALE,39.0,basic,2,en,seo,google,omg,Web,Mac Desktop,Safari,NDF
sahlc5g3pf,2011-05-30,20110530201509,2011-06-07,FEMALE,65.0,basic,2,en,sem-brand,bing,omg,Web,Mac Desktop,Firefox,US
xi4ohl79nj,2011-05-30,20110530211312,2011-05-31,MALE,42.0,basic,6,en,direct,other,untracked,Web,Mac Desktop,Firefox,US
16pbklksex,2011-05-30,20110530220122,2011-05-31,-unknown-,30.0,basic,3,en,seo,google,untracked,Web,Windows Desktop,IE,IT
3ud81hfc7f,2011-05-30,20110530230153,,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
lv5tuc8ot8,2011-05-31,20110531000612,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
cn6lrsdqkq,2011-05-31,20110531001355,2011-05-31,-unknown-,,basic,3,en,sem-non-brand,bing,,Web,Other/Unknown,-unknown-,US
kmkv0byhdn,2011-05-31,20110531020116,2011-06-19,-unknown-,29.0,basic,2,en,other,craigslist,linked,Web,Windows Desktop,Chrome,US
aip3xf66gm,2011-05-31,20110531031339,2011-05-31,-unknown-,,facebook,2,en,sem-non-brand,google,linked,Web,Windows Desktop,IE,US
t45qlcz85c,2011-05-31,20110531033742,2011-05-31,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
8s4ubp7ww7,2011-05-31,20110531035937,2011-05-31,-unknown-,,basic,3,en,sem-brand,bing,untracked,Web,Windows Desktop,IE,US
f0099k57y6,2011-05-31,20110531040116,,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
rtfjm7x8ff,2011-05-31,20110531040830,,-unknown-,,facebook,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
1rd338q1ze,2011-05-31,20110531054855,2011-06-03,-unknown-,,basic,2,en,direct,direct,linked,Web,Windows Desktop,IE,US
gy3befc7p5,2011-05-31,20110531062432,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
1sl4pxpq7n,2011-05-31,20110531083038,2011-06-02,-unknown-,19.0,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,DE
rn9ewq43zj,2011-05-31,20110531091252,2011-06-01,-unknown-,34.0,basic,3,en,direct,direct,linked,Web,Mac Desktop,Firefox,GB
2me4mbl0sw,2011-05-31,20110531123642,,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
fcd2vysllv,2011-05-31,20110531160832,2011-08-26,MALE,37.0,basic,1,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
1c5z98f1u2,2011-05-31,20110531170346,2011-05-31,MALE,37.0,basic,3,en,seo,google,linked,Web,Mac Desktop,Safari,US
5hov346u4f,2011-05-31,20110531175317,2011-11-16,-unknown-,35.0,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
37hqqkz3pj,2011-05-31,20110531175407,,MALE,44.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
k1bt9z2ofw,2011-05-31,20110531175922,2011-06-04,FEMALE,24.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
na4dl5urw8,2011-05-31,20110531180308,2011-06-01,-unknown-,32.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
85217xao3y,2011-05-31,20110531181059,2011-06-01,MALE,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
5iobo8awlp,2011-05-31,20110531192554,2011-06-01,-unknown-,,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,DE
e4mrnstisy,2011-05-31,20110531192705,2012-04-24,MALE,30.0,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
28y0y53ff8,2011-05-31,20110531201809,2011-05-31,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
v5gwu4dpam,2011-05-31,20110531221524,2011-06-02,FEMALE,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,GB
7yn2s9q8o6,2011-05-31,20110531223020,2011-06-02,-unknown-,,facebook,2,en,other,craigslist,untracked,Web,Windows Desktop,IE,US
lyebfkiw5z,2011-05-31,20110531234928,,-unknown-,,facebook,1,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
3ekbpk0nd7,2011-06-01,20110601003809,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
apqotb3vx9,2011-06-01,20110601011259,,-unknown-,,basic,3,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
hywhsf564y,2011-06-01,20110601013225,,-unknown-,,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
2bjmnvgzp8,2011-06-01,20110601013828,2011-06-05,-unknown-,,basic,0,en,seo,google,omg,Web,Mac Desktop,Firefox,US
7qd7ule7rb,2011-06-01,20110601014523,,-unknown-,,basic,0,fr,direct,direct,,Web,Other/Unknown,-unknown-,NDF
okoipv3hx4,2011-06-01,20110601015503,2011-06-01,-unknown-,33.0,facebook,3,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
bkjl2rw0bn,2011-06-01,20110601030153,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
srxf60bs0z,2011-06-01,20110601041306,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
4xh7tb2nkh,2011-06-01,20110601050752,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
vqr1o8b67x,2011-06-01,20110601053527,2011-07-13,FEMALE,,basic,2,en,other,craigslist,linked,Web,Windows Desktop,Firefox,US
51iwpcr24z,2011-06-01,20110601054317,,-unknown-,,basic,6,en,direct,other,untracked,Web,Windows Desktop,Firefox,NDF
wdsmyrl7ig,2011-06-01,20110601054356,2011-07-18,MALE,52.0,basic,2,en,other,craigslist,untracked,Web,Windows Desktop,IE,other
qq660hc2rj,2011-06-01,20110601063022,,-unknown-,,basic,3,ko,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
o8cgjm0fro,2011-06-01,20110601071152,2011-06-07,MALE,34.0,facebook,2,en,direct,direct,tracked-other,Web,Mac Desktop,Chrome,US
h27izxfkwc,2011-06-01,20110601101709,2011-06-01,MALE,27.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
mhnrb69l7i,2011-06-01,20110601125918,2011-06-01,MALE,43.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
dzre466lg0,2011-06-01,20110601144314,,MALE,54.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
hozhl9parr,2011-06-01,20110601150154,2011-06-16,-unknown-,,basic,2,en,other,craigslist,tracked-other,Web,Windows Desktop,IE,US
aeoq06n3qi,2011-06-01,20110601155902,2011-06-01,-unknown-,,basic,3,en,seo,google,untracked,Web,Mac Desktop,Chrome,ES
odwsakj4du,2011-06-01,20110601161940,,-unknown-,,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
3s2dpwjswu,2011-06-01,20110601165424,2011-06-14,-unknown-,,basic,2,en,content,google,linked,Web,Mac Desktop,Firefox,FR
l1yfvckah6,2011-06-01,20110601165707,,-unknown-,,facebook,2,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
zerpto9cts,2011-06-01,20110601174612,2011-06-02,-unknown-,49.0,basic,0,en,other,craigslist,linked,Web,Mac Desktop,Chrome,CA
5kt1045kwz,2011-06-01,20110601175520,2012-01-10,FEMALE,31.0,basic,1,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
b5ksnmnt0f,2011-06-01,20110601180611,,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
ntxzt3zn5y,2011-06-01,20110601200128,,-unknown-,,basic,2,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF
tctzkud683,2011-06-01,20110601202904,2011-06-02,-unknown-,,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
ppwrlu01af,2011-06-01,20110601203216,,-unknown-,,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
12eth6c3ri,2011-06-01,20110601214935,2011-06-03,-unknown-,52.0,basic,2,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
f4ud4xnra4,2011-06-01,20110601232129,2011-06-02,-unknown-,73.0,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,CA
ztduw34op8,2011-06-01,20110601235457,2011-06-02,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
0whj2cwrcg,2011-06-01,20110601235736,,-unknown-,41.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
4lnppj3nox,2011-06-02,20110602001034,2011-06-02,FEMALE,28.0,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
3nkag7l1vm,2011-06-02,20110602001911,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
7sy2t95e5g,2011-06-02,20110602004752,2011-06-02,-unknown-,,basic,0,en,other,other,linked,Web,Windows Desktop,Chrome,US
ezqp4a8cmw,2011-06-02,20110602005444,,-unknown-,2014.0,facebook,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,NDF
yl7c5dqjg3,2011-06-02,20110602010016,2011-06-02,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ibmcnbb5si,2011-06-02,20110602023319,,-unknown-,,facebook,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
ihlc3pzllf,2011-06-02,20110602032159,,MALE,32.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
wgl6uvkkyv,2011-06-02,20110602033754,2012-04-07,-unknown-,,basic,0,en,other,other,tracked-other,Web,Mac Desktop,Safari,US
obpfdvn7wx,2011-06-02,20110602043345,2011-06-03,FEMALE,23.0,basic,0,fr,direct,direct,omg,Web,Mac Desktop,Chrome,US
nghhr48idp,2011-06-02,20110602055509,2011-06-02,MALE,33.0,basic,3,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,US
sxed5vb57k,2011-06-02,20110602065140,2011-06-09,-unknown-,,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,other
dqc53zmy03,2011-06-02,20110602065156,,-unknown-,,facebook,0,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
5eq0cglvin,2011-06-02,20110602132557,,-unknown-,,basic,6,en,direct,other,untracked,Web,iPhone,-unknown-,NDF
debn758mo1,2011-06-02,20110602144423,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
927q5319n3,2011-06-02,20110602155132,2011-06-03,FEMALE,36.0,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
svd49wzhdv,2011-06-02,20110602155903,2011-06-09,-unknown-,,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
5h6lmj5qfj,2011-06-02,20110602170504,,-unknown-,,basic,2,en,content,google,untracked,Web,Windows Desktop,IE,NDF
orcjdi1rdl,2011-06-02,20110602173645,,FEMALE,33.0,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
yzneq0rtg3,2011-06-02,20110602174351,2011-06-03,MALE,40.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
35vi7vjx4o,2011-06-02,20110602175022,2011-06-08,FEMALE,34.0,basic,0,en,other,craigslist,linked,Web,Windows Desktop,Firefox,IT
6godozthcc,2011-06-02,20110602181230,,-unknown-,,basic,1,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
18sj7xi68y,2011-06-02,20110602191400,,-unknown-,,basic,3,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
a7fv3i7ctl,2011-06-02,20110602204447,,FEMALE,57.0,basic,2,en,seo,google,tracked-other,Web,Mac Desktop,Safari,NDF
htqemx5u1b,2011-06-02,20110602221000,2011-06-10,-unknown-,,basic,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
h7tc6jrbto,2011-06-02,20110602221041,,-unknown-,,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
if9mk78x9a,2011-06-02,20110602235155,2011-06-03,FEMALE,,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,US
gmeadw5379,2011-06-03,20110603020046,2011-06-03,-unknown-,,basic,3,en,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,IT
te0fugojik,2011-06-03,20110603025239,2011-06-04,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
gfmtnphl9j,2011-06-03,20110603032048,2011-06-07,MALE,29.0,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
ru44t9o636,2011-06-03,20110603050746,2011-07-09,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
hrqyqhe24r,2011-06-03,20110603051136,,-unknown-,,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
qjg2gc2d7d,2011-06-03,20110603055813,2011-06-09,-unknown-,,facebook,2,en,seo,google,untracked,Web,Windows Desktop,Chrome,US
vqr2qktcml,2011-06-03,20110603083827,2011-07-27,-unknown-,,basic,0,en,seo,google,,Web,Other/Unknown,-unknown-,IT
40t5tpj0cv,2011-06-03,20110603154755,2011-06-04,-unknown-,,basic,0,en,seo,google,linked,Web,Mac Desktop,Firefox,US
tueuefsqx2,2011-06-03,20110603172659,,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
e32b6a5bkx,2011-06-03,20110603174125,2011-08-05,MALE,48.0,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,FR
qtjmqf5o1j,2011-06-03,20110603181611,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
5n0juek3on,2011-06-03,20110603184347,,-unknown-,35.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
moo122xikp,2011-06-03,20110603184949,,-unknown-,53.0,basic,0,en,seo,google,untracked,Web,Windows Desktop,Firefox,NDF
xo9q487vjx,2011-06-03,20110603192441,,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
bnxr0qfwbk,2011-06-03,20110603201456,,-unknown-,,basic,1,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
sabj4jtlm1,2011-06-03,20110603202144,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
vo14aujsjx,2011-06-03,20110603203057,,-unknown-,,basic,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,NDF
u0dpmim5td,2011-06-03,20110603203503,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
c3ay5514vj,2011-06-03,20110603214312,2011-06-09,-unknown-,43.0,facebook,2,en,other,other,untracked,Web,Mac Desktop,Safari,ES
a4na0phsjq,2011-06-03,20110603224651,2011-06-10,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
e64cq7nh5u,2011-06-03,20110603233908,,-unknown-,,basic,3,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
s3u27sgsgx,2011-06-04,20110604003836,2011-06-08,MALE,31.0,facebook,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,US
wfzz2tme7t,2011-06-04,20110604011454,2011-06-04,-unknown-,,basic,3,en,sem-brand,google,,Web,Other/Unknown,-unknown-,US
